Date,Open,High,Low,Close,Volume,Adj Close
2010-01-15,5.75,5.75,5.51,5.60,11000,5.60
2010-01-14,5.90,5.95,5.50,5.75,23500,5.75
2010-01-13,5.93,5.93,5.50,5.90,22100,5.90
2010-01-12,5.30,5.95,5.30,5.30,75400,5.30
2010-01-11,5.30,5.40,5.30,5.30,18100,5.30
2010-01-08,5.32,5.40,5.30,5.40,9000,5.40
2010-01-07,5.50,5.50,5.27,5.35,9400,5.35
2010-01-06,5.60,5.60,5.35,5.45,11200,5.45
2010-01-05,5.55,5.67,5.42,5.42,19500,5.42
2010-01-04,5.50,5.67,5.50,5.50,6300,5.50
2009-12-31,5.40,5.54,5.20,5.54,30200,5.54
2009-12-30,5.45,5.50,5.29,5.45,18600,5.45
2009-12-29,5.50,5.70,5.26,5.45,19600,5.45
2009-12-28,5.50,5.89,5.45,5.50,12300,5.50
2009-12-24,5.72,5.80,5.20,5.50,20300,5.50
2009-12-23,6.00,6.00,5.65,5.65,16600,5.65
2009-12-22,5.99,6.00,5.72,5.72,29200,5.72
2009-12-21,6.05,6.15,5.90,6.06,36800,6.06
2009-12-18,5.74,6.12,5.70,6.00,49200,6.00
2009-12-17,5.37,5.74,5.30,5.74,108900,5.74
